Report generated on: 02-11-2025 23:37:02
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"","Israel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-ISR-QBTU.A","    Consumption (quad Btu)","0.355489502","0.360903568","0.37631468002588325","0.3693403758675508","0.337175590373348","0.35648198786655105","0.3849219181109334","0.4227797509683921","0.4449114113993373","0.4593263672657831","0.47343833836098226","0.48353102699069145","0.5071117222830991","0.5636135686478003","0.5994750445718031","0.6436714213207312","0.6597293088687791","0.6943807331587033","0.7040745433708632","0.7146975069429135","0.7788810773060854","0.7713258705285267","0.8175295155753158","0.8418555555586628","0.852134742570194","0.8174484463948253","0.8454561584159672","0.8816184299916012","0.8618007135402121","0.8730080946650624","0.938636864316414","0.9269758648262436","0.9982558392560134","0.9173305783574538","0.9666197853714866","1.0062861151165852","1.0238128851648687","1.0595312576537457","1.0397773040119782","1.0048845668791937","0.9465281395827377","0.9891621085952287","1.0554546186073261","1.0407504984564255"
"INTL.4411-2-ISR-QBTU.A","        Coal (quad Btu)","0","0","0.02227534202588324","0.04178804386755079","0.06665180552549196","0.07284907945224607","0.08006678804163841","0.08529340460637079","0.08442230184558207","0.09037068926925368","0.09258577914668788","0.10104792025149269","0.12337303957799242","0.14094442669561652","0.1495061224016543","0.16374243037797298","0.19497768651482603","0.21503793866327506","0.23138978191579493","0.2273329319155503","0.2550837770092484","0.28748879971058916","0.3038157543128008","0.31543875400675325","0.316508965970008","0.31593652701291824","0.31521475615397904","0.3323879248666711","0.31538897670613675","0.3064041739448587","0.30608062149085147","0.3139952122888748","0.3527717294691274","0.29176964756360807","0.27364140087628996","0.26786329105100515","0.22891978358272866","0.20693283976081667","0.1950369916792946","0.146335553307024","0.12630536736644948","0.14593937614877303","0.1512336284442254","0.12370945903408463"
"INTL.4413-2-ISR-QBTU.A","        Natural gas (quad Btu)","0.005195","0.005195","0.003117","0.002078","0.002078","0.002078","0.0014546","0.0021819","0.0014546","0.0014546","0.001100301","0.001100301","0.00078964","0.00110076855","0.00110134","0.00073769","0.0007338457","0.0007296079","0.0007281953","0.00035491575","0.00036692285","0.00036692285","0.00035279685","0.0007055937","0.02363738895","0.02434298265","0.0347351277","0.0408227274","0.051616404","0.1038430512","0.13158819069282565","0.12039287271348639","0.05345555871481399","0.18546289451236903","0.2901948820017068","0.31154988152781826","0.35986488574228","0.38496390589029633","0.38892120333154007","0.40007283043381564","0.41091571460757054","0.4262548679753575","0.43830032094533955","0.4535830354466877"
"INTL.4415-2-ISR-QBTU.A","        Petroleum and other liquids (quad Btu)","0.350857482","0.35632614","0.35160815","0.32613626","0.269124772847856","0.282349904414305","0.304413894069295","0.33648840894569","0.360279888137424","0.36878740157163","0.381072701789395","0.3825906528894","0.384044290597746","0.42255784915319","0.449891177921155","0.48222456540193","0.467269409254758","0.4825130990546","0.47545727461424","0.49119617860347","0.52829588505621","0.488175293135275","0.517984219880255","0.530580125761685","0.516833422126494","0.482723667208215","0.50171269902116","0.515426258325735","0.50714944042995","0.475064036431215","0.513532979991285","0.505505978089605","0.605041959264846","0.453867954743745","0.41566771925654","0.440061073921455","0.447495890099106","0.48113760364436","0.468689802484695","0.46950517372644","0.416789571018252","0.42203794408832","0.46913250865563","0.45985442735706"
"INTL.4419-2-ISR-QBTU.A","        Nuclear, renewables, and other (quad Btu)","-0.00056298","-0.000617572","-0.000685812","-0.000661928","-0.000678988","-0.000794996","-0.001013364","-0.0011839625836687206","-0.0012453785836687207","-0.0012863235751006162","-0.0013204435751006161","-0.0012078471502012323","-0.0010952478926392897","-0.0009894757510061618","-0.0010235957510061617","-0.0030332644591718016","-0.0032516326008049296","-0.0038999124591718014","-0.0035007084591718017","-0.004186519326106778","-0.004865507609373034","-0.004705145167337442","-0.0046232554677399056","-0.004868917909775498","-0.00484503447630801","-0.00555473047630801","-0.006206424459171802","-0.00701848060080493","-0.012354107595874644","-0.012303166911011413","-0.01256492785854809","-0.012918198265722625","-0.013013408192773995","-0.013769918462268273","-0.012884216763050113","-0.013188131383693262","-0.01246767425924594","-0.013503091641727402","-0.012870693483551406","-0.011028990588085943","-0.007482513409534221","-0.005070079617221842","-0.0032118394378687757","0.0036035766185931227"
"INTL.4417-2-ISR-QBTU.A","            Nuclear (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4418-2-ISR-QBTU.A","            Renewables and other (quad Btu)","-0.00056298","-0.000617572","-0.000685812","-0.000661928","-0.000678988","-0.000794996","-0.001013364","-0.0011839625836687206","-0.0012453785836687207","-0.0012863235751006162","-0.0013204435751006161","-0.0012078471502012323","-0.0010952478926392897","-0.0009894757510061618","-0.0010235957510061617","-0.0030332644591718016","-0.0032516326008049296","-0.0038999124591718014","-0.0035007084591718017","-0.004186519326106778","-0.004865507609373034","-0.004705145167337442","-0.0046232554677399056","-0.004868917909775498","-0.00484503447630801","-0.00555473047630801","-0.006206424459171802","-0.00701848060080493","-0.012354107595874644","-0.012303166911011413","-0.01256492785854809","-0.012918198265722625","-0.013013408192773995","-0.013769918462268273","-0.012884216763050113","-0.013188131383693262","-0.01246767425924594","-0.013503091641727402","-0.012870693483551406","-0.011028990588085943","-0.007482513409534221","-0.005070079617221842","-0.0032118394378687757","0.0036035766185931227"
